DISTCODE地区代码,County Name,County Name,City Name,City Name,Province Name,Province Name,C1997,C1998,C1999,C2000,C2001,C2002,C2003,C2004,C2005,C2006,C2007,C2008,C2009,C2010,C2011,C2012,C2013,C2014,C2015,C2016,C2017
640324,同心县,Tongxin County,吴忠市,Wuzhong City,宁夏回族自治区,Ningxia Hui Autonomous Region,0.624800991,0.627024467,0.678418949,0.792269062,0.867112032,1.044383108,1.16239199,1.270268929,1.477735961,1.638668563,1.905814685,2.159861811,2.326978672,2.691843474,4.36546318,4.776772687,5.947576691,6.065222856,5.528250001,5.522440128,6.479489148
640381,青铜峡市,Qingtongxia City,吴忠市,Wuzhong City,宁夏回族自治区,Ningxia Hui Autonomous Region,3.24106635,2.997756709,3.128789609,3.259242651,3.113326225,3.175265588,3.37871427,3.605533095,4.107789249,4.324210776,4.48981433,4.910446004,5.270231372,6.001181161,8.450972256,8.389042087,10.01019691,10.40958105,9.494856798,9.669016366,11.51415236
640402,原州区,Yuanzhou District,固原市,Guyuan City,宁夏回族自治区,Ningxia Hui Autonomous Region,1.349047342,1.273896439,1.32571074,1.370425396,1.380093429,1.662589719,1.897550693,2.113987953,2.480385556,2.787918881,2.90716381,3.287989731,3.592930133,4.264815635,6.239221033,6.433908147,7.734528492,7.888072582,7.21105289,7.263066929,8.606929998
640422,西吉县,Xiji County,固原市,Guyuan City,宁夏回族自治区,Ningxia Hui Autonomous Region,0.22048457,0.213099527,0.231157415,0.254128941,0.271607541,0.352974416,0.391255747,0.416341402,0.500859026,0.563553074,0.622353753,0.820938158,0.957439128,1.135044768,1.870343779,1.990321953,2.411568227,2.519941348,2.384718068,2.495987685,3.078056206
640423,隆德县,Longde County,固原市,Guyuan City,宁夏回族自治区,Ningxia Hui Autonomous Region,0.200027239,0.190118206,0.209470461,0.219569484,0.209405449,0.222363854,0.245758343,0.257695738,0.303993172,0.341148586,0.465369534,0.529637521,0.564479987,0.64652349,0.907574788,0.984164723,1.244005934,1.281142734,1.197407855,1.219604049,1.47112484
640424,泾源县,Jingyuan County,固原市,Guyuan City,宁夏回族自治区,Ningxia Hui Autonomous Region,0.271343768,0.257234111,0.258202323,0.269719674,0.26318176,0.294312474,0.314538934,0.342122822,0.438756233,0.481074065,0.5100345,0.564946689,0.643297007,0.848484324,1.223945686,1.22443287,1.47921714,1.749848945,1.673644511,1.743451534,2.125167898
640425,彭阳县,Pengyang County,固原市,Guyuan City,宁夏回族自治区,Ningxia Hui Autonomous Region,0.283277211,0.263501744,0.280399558,0.292845927,0.300354325,0.379547774,0.416651658,0.446691007,0.51917935,0.549432154,0.588855028,0.650747968,0.696592325,0.884978274,1.344007303,1.533977417,1.932652076,2.042768229,1.93452951,2.012283864,2.569797448
640502,沙坡头区,Shapotou District,中卫市,Zhongwei City,宁夏回族自治区,Ningxia Hui Autonomous Region,2.073861952,1.919201503,1.961010922,2.032251995,1.988484409,2.094030748,2.30653067,2.500531561,3.042415833,4.384866545,4.934493476,5.431256233,5.790423701,6.543613954,9.345459759,9.263244271,11.19343995,11.49374193,10.53364767,10.63833034,12.66601865
640521,中宁县,Zhongning County,中卫市,Zhongwei City,宁夏回族自治区,Ningxia Hui Autonomous Region,1.598797261,1.579182404,1.61070283,1.691594487,1.705229464,1.791445436,2.017387646,2.142130314,2.511436952,2.690998022,2.819147554,3.073663081,3.283667161,4.014749141,6.057706076,6.220580821,7.40457944,7.62300142,7.105166954,7.470019297,9.40008045
640522,海原县,Haiyuan County,中卫市,Zhongwei City,宁夏回族自治区,Ningxia Hui Autonomous Region,0.222757607,0.210488014,0.213807852,0.22970346,0.267642468,0.419909195,0.468766183,0.603681237,0.689030489,0.722092493,0.757662326,0.821997433,0.873742959,0.984921931,1.498209665,1.486693525,1.907170862,1.940792506,1.786373163,1.807644027,2.191001989
630102,城东区,Chengdong District,西宁市,Xining City,青海省,Qinghai Province,1.751551135,1.835869423,1.79816705,1.742488889,1.709440593,1.693923946,1.693477378,1.72156048,1.790080387,1.793372513,1.769043977,1.837029395,1.91461509,2.003090784,2.529645833,2.411568918,2.945348958,3.087331865,2.890134058,3.002090645,3.699847123
630103,城中区,Chengzhong District,西宁市,Xining City,青海省,Qinghai Province,0.576256003,0.536284437,0.499604368,0.478841949,0.4300316,0.42209525,0.421650288,0.430805956,0.449679248,0.451710897,0.44058682,0.453352103,0.468723196,0.486866588,0.623722127,0.591953564,0.722977395,0.75929714,0.710475084,0.738668747,0.911490601
630104,城西区,Chengxi District,西宁市,Xining City,青海省,Qinghai Province,1.137977941,1.059042955,1.004657727,0.980190773,0.940062363,0.905994336,0.902986232,0.91400723,0.956935865,0.996286216,0.974369332,0.994357972,1.049845803,1.126547548,1.434217137,1.398702741,1.708293563,1.795802605,1.674806731,1.739358063,2.1452963
630105,城北区,Chengbei District,西宁市,Xining City,青海省,Qinghai Province,1.936173031,1.87425379,2.149286412,2.087594326,1.883012783,1.80810861,1.814223938,1.845202343,1.989873856,2.173428762,2.181448866,2.237163141,2.314780531,2.434332941,3.047186238,2.947834731,3.60163754,3.784227312,3.535230887,3.67124522,4.525584291
630122,湟中县,Huangzhong County,西宁市,Xining City,青海省,Qinghai Province,1.393306095,1.336872656,1.288686386,1.32823189,1.441717763,1.701129775,1.901964604,1.964131401,2.098982969,2.200084291,2.285247661,2.711005735,2.870304319,3.219187554,4.196851639,4.449957581,5.487473505,5.268625951,4.616457372,3.92053628,4.826391611
630123,湟源县,Huangyuan County,西宁市,Xining City,青海省,Qinghai Province,0.262005967,0.25808917,0.247247969,0.258665984,0.283029529,0.346434053,0.353163059,0.365381113,0.390374559,0.41445048,0.441423907,0.475834725,0.491968101,0.535461558,0.739452564,0.7376819,0.900961445,0.889311202,0.750658191,0.696964046,0.792714301
632121,平安县,Ping'an County,海东地区,Haidong Prefecture,青海省,Qinghai Province,0.454091301,0.424786991,0.399479157,0.416540305,0.376891362,0.384126078,0.383418461,0.387281802,0.40390524,0.40843149,0.452585068,0.476119315,0.495498972,0.606367427,0.816606189,0.780351736,0.969858496,0.886761615,0.678591923,0.477446143,0.546976495
632123,乐都县,Ledu County,海东地区,Haidong Prefecture,青海省,Qinghai Province,0.731416958,0.687994077,0.65966848,0.652373227,0.745984972,0.738320254,0.740432208,0.746563989,0.777294475,0.812277082,0.821182401,0.864300275,0.895075934,1.011325512,1.309701881,1.299983545,1.615547532,1.594035481,1.471572486,1.471658943,1.614135471
632126,互助土族自治县,Huzhu Tu Autonomous County,海东地区,Haidong Prefecture,青海省,Qinghai Province,1.117158876,1.127769249,1.263484802,1.321708158,1.333993259,1.289843267,1.304832984,1.335387573,1.414675944,1.459748475,1.524893586,1.65289957,1.731598249,1.944104437,2.542632086,2.652038754,3.271726658,3.54438929,3.387333705,3.583107262,4.504591809
632127,化隆回族自治县,Hualong Hui Autonomous County,海东地区,Haidong Prefecture,青海省,Qinghai Province,0.585683504,0.624385698,0.748895709,0.808290428,0.953347423,0.945903539,1.079017664,1.17847884,1.264399013,1.274306248,1.251724177,1.308545493,1.353500755,1.428508747,1.918528011,1.907847895,2.351774359,2.48375659,2.325890519,2.535493136,3.186154912
632128,循化撒拉族自治县,Xunhua Salar Autonomous County,海东地区,Haidong Prefecture,青海省,Qinghai Province,0.144162204,0.135624762,0.161085798,0.22245927,0.27898625,0.279641568,0.295127696,0.312154122,0.335388172,0.356553525,0.377247233,0.414932433,0.443124378,0.47678084,0.607680284,0.582190127,0.715027735,0.776165892,0.742513823,0.86623721,1.09749679
632221,门源回族自治县,Menyuan Hui Autonomous County,海北藏族自治州,Haibei Tibetan Autonomous Prefecture,青海省,Qinghai Province,0.251792841,0.23505855,0.224430319,0.215609351,0.190900529,0.184302916,0.182907659,0.197937872,0.230597361,0.239613141,0.237453695,0.248162608,0.310128217,0.404958085,0.610353924,0.606779524,0.755217682,0.811756472,0.771956812,0.828982163,1.035237288
632222,祁连县,Qilian County,海北藏族自治州,Haibei Tibetan Autonomous Prefecture,青海省,Qinghai Province,0.193263772,0.198867576,0.204337165,0.197995274,0.189456501,0.194557364,0.194459722,0.196551752,0.204975432,0.204072436,0.200063806,0.206897036,0.21685436,0.250004312,0.335732853,0.33629616,0.414265605,0.446561012,0.423204966,0.443715421,0.548110091
632223,海晏县,Haiyan County,海北藏族自治州,Haibei Tibetan Autonomous Prefecture,青海省,Qinghai Province,0.188942834,0.192287399,0.19650424,0.228983003,0.203607977,0.20204034,0.220314338,0.225383039,0.265143782,0.411011057,0.41212586,0.424608498,0.442830138,0.499397367,0.647784891,0.619435831,0.756542625,0.805581234,0.755695615,0.79184694,0.975739706
632224,刚察县,Gangcha County,海北藏族自治州,Haibei Tibetan Autonomous Prefecture,青海省,Qinghai Province,0.115486888,0.111131881,0.104893078,0.10111785,0.091262583,0.103653069,0.106994104,0.11061234,0.119185153,0.124105849,0.125842087,0.132049828,0.140352144,0.173291498,0.259343126,0.278438757,0.372750715,0.392268562,0.368152117,0.38691567,0.489087581
632321,同仁县,Tongren County,黄南藏族自治州,Huangnan Tibetan Autonomous Prefecture,青海省,Qinghai Province,0.223117525,0.211296799,0.223408634,0.248228013,0.293426532,0.286293102,0.289626714,0.304669077,0.332221416,0.354260576,0.352692679,0.396149484,0.409581098,0.436132217,0.562610344,0.536627422,0.658055173,0.69148731,0.64597507,0.67288289,0.829640194
632322,尖扎县,Jianzha County,黄南藏族自治州,Huangnan Tibetan Autonomous Prefecture,青海省,Qinghai Province,0.252185654,0.248950035,0.25439977,0.263558784,0.259636272,0.25026396,0.263772098,0.286649523,0.300553864,0.302382612,0.294375614,0.301950145,0.315718763,0.363698205,0.464067596,0.473345886,0.582091757,0.611333922,0.571293345,0.59429036,0.73366841
632323,泽库县,Zeku County,黄南藏族自治州,Huangnan Tibetan Autonomous Prefecture,青海省,Qinghai Province,0.003928125,0.003655654,0.003405619,0.016309331,0.02916937,0.027991871,0.02777996,0.029108511,0.030803892,0.043566026,0.056642891,0.05862557,0.060613295,0.062959521,0.079063368,0.074853016,0.091421088,0.097037885,0.092366411,0.096222256,0.119295121
632324,河南蒙古族自治县,Henan Mongolian Autonomous County,黄南藏族自治州,Huangnan Tibetan Autonomous Prefecture,青海省,Qinghai Province,0.022390315,0.024858447,0.028607203,0.027725862,0.048230542,0.047392178,0.047308447,0.047682512,0.050380197,0.053884295,0.072268516,0.089076716,0.092391139,0.103608144,0.147814123,0.158384643,0.193441722,0.203344224,0.190312505,0.197931811,0.244323495
632521,共和县,Gonghe County,海南藏族自治州,Hainan Tibetan Autonomous Prefecture,青海省,Qinghai Province,0.569971002,0.53920896,0.503350549,0.487648987,0.449381578,0.440941263,0.438428283,0.452429421,0.486240877,0.597599759,0.708454678,0.794291099,0.822104589,0.87807138,1.134005508,1.162210602,1.516176784,1.596614266,1.49536882,1.557234647,1.922665596
632522,同德县,Tongde County,海南藏族自治州,Hainan Tibetan Autonomous Prefecture,青海省,Qinghai Province,0.02003344,0.023396185,0.021795964,0.022833063,0.027436536,0.043789264,0.044007858,0.044355826,0.046637668,0.047865304,0.07952327,0.110136387,0.113870607,0.128669701,0.195939652,0.197438391,0.242022976,0.278439093,0.263067159,0.276472286,0.351376879
632523,贵德县,Guide County,海南藏族自治州,Hainan Tibetan Autonomous Prefecture,青海省,Qinghai Province,0.191299709,0.203619926,0.206039975,0.221480711,0.263390745,0.350591262,0.417249502,0.432746523,0.456876419,0.476646714,0.478255738,0.495471445,0.536398234,0.639375331,0.873516536,0.887026324,1.083361973,1.138279797,1.066011683,1.111176085,1.371151227
632524,兴海县,Xinghai County,海南藏族自治州,Hainan Tibetan Autonomous Prefecture,青海省,Qinghai Province,0.019,0.042040021,0.044273052,0.049906552,0.077111106,0.090072854,0.091866403,0.09287001,0.100472508,0.101462981,0.118308304,0.142010483,0.172718466,0.208744432,0.33955234,0.381135649,0.481837714,0.506587518,0.473887291,0.492824676,0.608290912
632525,贵南县,Guinan County,海南藏族自治州,Hainan Tibetan Autonomous Prefecture,青海省,Qinghai Province,0.087204385,0.085907868,0.083437676,0.086439453,0.077399912,0.074275461,0.073713162,0.074296008,0.078017334,0.080253205,0.089568315,0.096191469,0.10004136,0.10452503,0.226877491,0.255295795,0.313569915,0.32977991,0.308889805,0.321636226,0.397488389
632621,玛沁县,Maqin County,果洛藏族自治州,Guoluo Tibetan Autonomous Prefecture,青海省,Qinghai Province,0.050280006,0.051544721,0.054149349,0.061975457,0.077111106,0.10448451,0.139724949,0.140829746,0.173595766,0.186588702,0.192530023,0.216573101,0.238039589,0.270787067,0.38424033,0.396684826,0.508778228,0.533673147,0.498232647,0.518525333,0.643339016
632622,班玛县,Banma County,果洛藏族自治州,Guoluo Tibetan Autonomous Prefecture,青海省,Qinghai Province,0.001,0.002,0.003746181,0.003588053,0.004332085,0.004157209,0.004125737,0.004158359,0.007485058,0.012324599,0.011998248,0.012237376,0.01265229,0.013142036,0.016423791,0.016272395,0.021640741,0.02310529,0.021968372,0.023153671,0.028735305
632623,甘德县,Gande County,果洛藏族自治州,Guoluo Tibetan Autonomous Prefecture,青海省,Qinghai Province,0.001,0.002,0.003,0.005871359,0.014729088,0.059586657,0.060785854,0.061266484,0.063622992,0.063629327,0.075058806,0.076554749,0.07915037,0.083436647,0.10656367,0.103058501,0.13646916,0.144371747,0.135265992,0.140388016,0.174216864
632624,达日县,Dari County,果洛藏族自治州,Guoluo Tibetan Autonomous Prefecture,青海省,Qinghai Province,0.002,0.004,0.006,0.011090345,0.011841031,0.013303068,0.015127701,0.015247315,0.015833776,0.01633726,0.028739989,0.029881965,0.030895126,0.032091018,0.041632402,0.039415356,0.049022902,0.051644998,0.04834902,0.050280498,0.062060169
632625,久治县,Jiuzhi County,果洛藏族自治州,Guoluo Tibetan Autonomous Prefecture,青海省,Qinghai Province,7.68439E-05,0.000101876,0.000380595,0.000659315,0.000938034,0.001216754,0.001495473,0.001774193,0.002052912,0.002331632,0.002562649,0.002984476,0.003120088,0.00244503,0.008020921,0.010848263,0.018107558,0.019116393,0.017923494,0.0186621,0.02306624
632626,玛多县,Madong County,果洛藏族自治州,Guoluo Tibetan Autonomous Prefecture,青海省,Qinghai Province,0.0031425,0.002924523,0.002724496,0.002609493,0.00462089,0.07233543,0.071787818,0.07235544,0.075138466,0.074807452,0.072826574,0.074562618,0.077090695,0.08038036,0.101216389,0.096187934,0.121011488,0.127198137,0.119059539,0.123908892,0.153154035
632721,玉树县,Yushu County,玉树藏族自治州,Yushu Tibetan Autonomous Prefecture,青海省,Qinghai Province,0.127664077,0.121733277,0.18594682,0.313139149,0.29024967,0.279641568,0.288801567,0.298292927,0.331069869,0.330757852,0.329533271,0.336670143,0.348379325,0.424518325,0.658479453,0.702605849,0.921277242,0.967739368,0.905007684,0.940920951,1.161496269
632722,杂多县,Zadong County,玉树藏族自治州,Yushu Tibetan Autonomous Prefecture,青海省,Qinghai Province,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.014330929,0.043249498,0.045534423,0.047372526,0.049206228,0.066459063,0.062919927,0.076846711,0.08073902,0.075587229,0.078597042,0.096973209
632723,称多县,Chengduo County,玉树藏族自治州,Yushu Tibetan Autonomous Prefecture,青海省,Qinghai Province,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.001108896,0.002590982,0.002579567,0.010882132,0.011099016,0.011475332,0.012530778,0.032465634,0.031459963,0.040189947,0.042338385,0.039676515,0.041397325,0.051416759
632724,治多县,Zhiduo County,玉树藏族自治州,Yushu Tibetan Autonomous Prefecture,青海省,Qinghai Province,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.010391377,0.022916918,0.026397441,0.062272335,0.065428937,0.061235134,0.063660539,0.078594335
632725,囊谦县,Nangqian County,玉树藏族自治州,Yushu Tibetan Autonomous Prefecture,青海省,Qinghai Province,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.004950884,0.01136618,0.015545889,0.017197115,0.027902902,0.029312785,0.030895126,0.033619162,0.056910347,0.058219013,0.098487452,0.104849129,0.099136486,0.103667496,0.128762512
632726,曲麻莱县,Qumalai County,玉树藏族自治州,Yushu Tibetan Autonomous Prefecture,青海省,Qinghai Province,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.00000001,0.004707829,0.011919521,0.02520861,0.026397441,0.03754006,0.039435618,0.036899947,0.03836738,0.047351708
632801,格尔木市,Germu City,海西蒙古族藏族自治州,Haixi Mongolian and Tibetan Autonomous Prefecture,青海省,Qinghai Province,4.503203009,4.307822636,4.126248482,4.020902384,3.703932354,3.647812006,3.861964571,3.95154961,4.272240744,4.345424431,4.413960043,4.531528901,4.71812709,5.056321931,6.769657668,6.937464342,8.624939242,9.058224698,8.475585406,8.812133138,10.87490267
632802,德令哈市,Delingha City,海西蒙古族藏族自治州,Haixi Mongolian and Tibetan Autonomous Prefecture,青海省,Qinghai Province,0.430522549,0.403584198,0.377683193,0.366633754,0.414724901,0.409623624,0.490412565,0.645100038,0.795143459,0.919185816,0.91242489,0.959637974,1.003355995,1.100874734,1.591198028,1.566127603,2.048803991,2.15182699,2.013466643,2.093414606,2.583336039
632821,乌兰县,Wulan County,海西蒙古族藏族自治州,Haixi Mongolian and Tibetan Autonomous Prefecture,青海省,Qinghai Province,0.243150965,0.243100989,0.231922682,0.234854362,0.210250507,0.225320708,0.226640468,0.232313636,0.262840687,0.336203605,0.610236463,0.650288485,0.673219506,0.74176096,1.014455584,1.027692138,1.318318585,1.386272371,1.298288385,1.350765151,1.667680372
632822,都兰县,Dulan County,海西蒙古族藏族自治州,Haixi Mongolian and Tibetan Autonomous Prefecture,青海省,Qinghai Province,0.176372832,0.17474026,0.163469732,0.217566471,0.209961701,0.251095402,0.268447933,0.274451671,0.347479419,0.423908893,0.473512244,0.499740297,0.519038116,0.563273774,0.768480661,0.816874222,1.241030225,1.303396743,1.219609947,1.268597389,1.565972289
